Id,Name,Price,StockAvailable
7992,Product_7992,914.57,671
7993,Product_7993,460.63,403
7994,Product_7994,653.07,318
7995,Product_7995,449.05,728
7996,Product_7996,946.78,246
7997,Product_7997,991.83,958
7998,Product_7998,878.56,874
7999,Product_7999,906.89,433
8000,Product_8000,402.66,940
8001,Product_8001,395.81,30
8002,Product_8002,522.13,523
8003,Product_8003,934.24,841
8004,Product_8004,19.32,886
8005,Product_8005,453.83,729
8006,Product_8006,343.66,459
8007,Product_8007,367.82,933
8008,Product_8008,79.73,675
8009,Product_8009,148.38,862
8010,Product_8010,15.93,973
8011,Product_8011,191.57,44
8012,Product_8012,875.91,279
8013,Product_8013,820.05,258
8014,Product_8014,781.98,581
8015,Product_8015,106.72,639
8016,Product_8016,805.03,353
8017,Product_8017,970.16,959
8018,Product_8018,426.04,894
8019,Product_8019,145.43,318
8020,Product_8020,882.45,482
8021,Product_8021,707.36,468
8022,Product_8022,858.21,54
8023,Product_8023,673.3,752
8024,Product_8024,987.76,345
8025,Product_8025,212.71,240
8026,Product_8026,841.32,914
8027,Product_8027,624.65,755
8028,Product_8028,43.46,771
8029,Product_8029,97.44,493
8030,Product_8030,592.42,45
8031,Product_8031,655.57,782
8032,Product_8032,84.95,3
8033,Product_8033,375.59,524
8034,Product_8034,998.59,388
8035,Product_8035,856.11,248
8036,Product_8036,187.18,756
8037,Product_8037,981.89,237
8038,Product_8038,294.23,97
8039,Product_8039,738,823
8040,Product_8040,746.21,257
8041,Product_8041,367.93,704
8042,Product_8042,676.85,611
8043,Product_8043,178.68,216
8044,Product_8044,384.39,320
8045,Product_8045,606.56,167
8046,Product_8046,51.09,341
8047,Product_8047,724.34,405
8048,Product_8048,745.58,236
8049,Product_8049,536.49,587
8050,Product_8050,637.69,478
8051,Product_8051,901.33,172
8052,Product_8052,381.79,70
8053,Product_8053,844.67,700
8054,Product_8054,146.01,845
8055,Product_8055,924.42,416
8056,Product_8056,394.07,477
8057,Product_8057,643.6,781
8058,Product_8058,636.32,401
8059,Product_8059,10.61,849
8060,Product_8060,329.47,696
8061,Product_8061,814.28,275
8062,Product_8062,206.81,897
8063,Product_8063,243.21,965
8064,Product_8064,294.76,604
8065,Product_8065,330.02,892
8066,Product_8066,625.97,320
8067,Product_8067,625.74,847
8068,Product_8068,599.37,636
8069,Product_8069,658.2,102
8070,Product_8070,203.25,92
8071,Product_8071,892.54,290
8072,Product_8072,405.6,633
8073,Product_8073,232.92,404
8074,Product_8074,929.48,370
8075,Product_8075,249.84,888
8076,Product_8076,115.51,419
8077,Product_8077,877.15,949
8078,Product_8078,686.62,395
8079,Product_8079,213.03,263
8080,Product_8080,262.78,958
8081,Product_8081,421.65,548
8082,Product_8082,292.94,415
8083,Product_8083,43.24,90
8084,Product_8084,936.13,777
8085,Product_8085,965.7,99
8086,Product_8086,243.94,294
8087,Product_8087,457.15,908
8088,Product_8088,612.15,571
8089,Product_8089,169.95,291
8090,Product_8090,251.64,994
8091,Product_8091,868.97,608
8092,Product_8092,153.59,299
8093,Product_8093,874.68,317
8094,Product_8094,765.86,726
8095,Product_8095,356.27,725
8096,Product_8096,100.78,313
8097,Product_8097,659.02,941
8098,Product_8098,414.57,433
8099,Product_8099,821.22,221
8100,Product_8100,82.91,299
8101,Product_8101,793.56,566
8102,Product_8102,813.25,704
8103,Product_8103,452.94,555
8104,Product_8104,441.27,509
8105,Product_8105,726.12,427
8106,Product_8106,412,251
8107,Product_8107,108.5,415
8108,Product_8108,810.74,494
8109,Product_8109,535.32,817
8110,Product_8110,106.51,256
8111,Product_8111,188.52,61
8112,Product_8112,786.51,716
8113,Product_8113,312.71,575
8114,Product_8114,703.34,811
8115,Product_8115,999.57,406
8116,Product_8116,443.02,828
8117,Product_8117,144.52,67
8118,Product_8118,712.8,747
8119,Product_8119,47.29,499
8120,Product_8120,988.51,796
8121,Product_8121,299.23,172
8122,Product_8122,872.76,188
8123,Product_8123,497.61,665
8124,Product_8124,698.09,235
8125,Product_8125,598.66,498
8126,Product_8126,220.27,543
8127,Product_8127,329.67,760
8128,Product_8128,88.59,887
8129,Product_8129,884.53,937
8130,Product_8130,896.91,898
8131,Product_8131,555.56,791
8132,Product_8132,420.49,321
8133,Product_8133,78.8,838
8134,Product_8134,786.02,11
8135,Product_8135,85.01,409
8136,Product_8136,845.9,770
8137,Product_8137,963.17,54
8138,Product_8138,44.83,302
8139,Product_8139,146.65,553
8140,Product_8140,418.83,223
8141,Product_8141,281.33,158
8142,Product_8142,491.99,205
8143,Product_8143,945.57,669
8144,Product_8144,340.43,361
8145,Product_8145,576.03,392
8146,Product_8146,228.52,229
8147,Product_8147,943.22,759
8148,Product_8148,763.61,830
8149,Product_8149,853.62,122
8150,Product_8150,82.82,343
8151,Product_8151,584,281
8152,Product_8152,795.82,69
8153,Product_8153,36.65,295
8154,Product_8154,434.93,582
8155,Product_8155,187.15,743
8156,Product_8156,979.82,131
8157,Product_8157,900.41,28
8158,Product_8158,44,731
8159,Product_8159,238.89,627
8160,Product_8160,891.53,498
8161,Product_8161,922.3,771
8162,Product_8162,528.16,516
8163,Product_8163,678.06,339
8164,Product_8164,954.48,848
8165,Product_8165,154.19,511
8166,Product_8166,58,142
8167,Product_8167,511.38,870
8168,Product_8168,351.19,884
8169,Product_8169,262.9,367
8170,Product_8170,44.3,102
8171,Product_8171,926.2,175
8172,Product_8172,178.17,910
8173,Product_8173,467.53,646
8174,Product_8174,270.57,899
8175,Product_8175,742.4,489
8176,Product_8176,520.39,565
8177,Product_8177,225.86,774
8178,Product_8178,44.89,385
8179,Product_8179,846.17,634
8180,Product_8180,394.37,603
8181,Product_8181,523.62,334
8182,Product_8182,701.17,872
8183,Product_8183,543.47,275
8184,Product_8184,594.96,821
8185,Product_8185,253.19,748
8186,Product_8186,651.07,774
8187,Product_8187,190.43,580
8188,Product_8188,249.69,94
8189,Product_8189,964.89,586
8190,Product_8190,293.08,565
8191,Product_8191,448.73,118
8192,Product_8192,388.65,456
8193,Product_8193,353.49,804
8194,Product_8194,936.62,972
8195,Product_8195,571.72,291
8196,Product_8196,670.31,161
8197,Product_8197,585.66,288
8198,Product_8198,502.9,838
8199,Product_8199,633.42,756
8200,Product_8200,857.89,452
8201,Product_8201,236.22,686
8202,Product_8202,48.83,312
8203,Product_8203,58.1,936
8204,Product_8204,469.11,881
8205,Product_8205,472.44,443
8206,Product_8206,836.62,861
8207,Product_8207,429.45,657
8208,Product_8208,794.1,51
8209,Product_8209,956.66,980
8210,Product_8210,745.51,397
8211,Product_8211,264.19,28
8212,Product_8212,379.39,851
8213,Product_8213,446.67,228
8214,Product_8214,234.05,518
8215,Product_8215,749.55,651
8216,Product_8216,865.61,81
8217,Product_8217,467.04,939
8218,Product_8218,421.06,915
8219,Product_8219,949.79,503
8220,Product_8220,555.38,70
8221,Product_8221,83.53,820
8222,Product_8222,535.02,49
8223,Product_8223,72.39,121
8224,Product_8224,944.54,270
8225,Product_8225,938.47,574
8226,Product_8226,853.38,371
8227,Product_8227,274.71,800
8228,Product_8228,156.9,470
8229,Product_8229,152.17,80
8230,Product_8230,582.18,593
8231,Product_8231,337.32,385
8232,Product_8232,153.76,882
8233,Product_8233,970.66,996
8234,Product_8234,932.86,350
8235,Product_8235,780.82,977
8236,Product_8236,120.92,757
8237,Product_8237,723.98,178
8238,Product_8238,711.61,132
8239,Product_8239,253.77,773
8240,Product_8240,901.7,432
8241,Product_8241,39.92,139
8242,Product_8242,20.34,121
8243,Product_8243,190.79,532
8244,Product_8244,476.7,786
8245,Product_8245,107.46,343
8246,Product_8246,264.01,983
8247,Product_8247,306.25,975
8248,Product_8248,221.27,521
8249,Product_8249,579.94,674
8250,Product_8250,589.77,84
8251,Product_8251,386.93,928
8252,Product_8252,103.77,807
8253,Product_8253,798.53,37
8254,Product_8254,226.95,114
8255,Product_8255,943.7,796
8256,Product_8256,482.8,789
8257,Product_8257,93.16,976
8258,Product_8258,840.4,921
8259,Product_8259,141.51,488
8260,Product_8260,103.1,396
8261,Product_8261,311.34,216
8262,Product_8262,538.28,378
8263,Product_8263,633.91,390
8264,Product_8264,632.76,730
8265,Product_8265,59.26,684
8266,Product_8266,970.12,330
8267,Product_8267,875.95,893
8268,Product_8268,390.1,330
8269,Product_8269,382.52,210
8270,Product_8270,850.41,48
8271,Product_8271,386.72,645
8272,Product_8272,858.42,988
8273,Product_8273,836.87,852
8274,Product_8274,507.94,183
8275,Product_8275,441.82,706
8276,Product_8276,718.18,186
8277,Product_8277,295.08,263
8278,Product_8278,724.7,975
8279,Product_8279,597.01,537
8280,Product_8280,139.85,61
8281,Product_8281,889.02,502
8282,Product_8282,722.9,863
8283,Product_8283,70.87,760
8284,Product_8284,436.79,759
8285,Product_8285,286.83,971
8286,Product_8286,871.63,968
8287,Product_8287,534.28,566
8288,Product_8288,425.05,672
8289,Product_8289,778.74,743
8290,Product_8290,828.82,308
8291,Product_8291,321.91,862
8292,Product_8292,540.19,874
8293,Product_8293,247.64,516
8294,Product_8294,820.53,21
8295,Product_8295,370.54,414
8296,Product_8296,847.36,674
8297,Product_8297,173.48,238
8298,Product_8298,245.86,188
8299,Product_8299,353.34,134
8300,Product_8300,429.84,548
8301,Product_8301,608.33,257
8302,Product_8302,207.41,159
8303,Product_8303,927.44,110
8304,Product_8304,167.22,137
8305,Product_8305,370.65,602
8306,Product_8306,810.61,434
8307,Product_8307,237.75,112
8308,Product_8308,177.65,582
8309,Product_8309,657.69,547
8310,Product_8310,148.46,38
8311,Product_8311,142.45,242
8312,Product_8312,908.68,680
8313,Product_8313,753.04,738
8314,Product_8314,754.19,31
8315,Product_8315,513.8,278
8316,Product_8316,753.19,865
8317,Product_8317,733.41,588
8318,Product_8318,332.44,366
8319,Product_8319,656.58,304
8320,Product_8320,543.44,365
8321,Product_8321,618.71,268
8322,Product_8322,88.98,846
8323,Product_8323,499.01,699
8324,Product_8324,212.03,266
8325,Product_8325,584.67,939
8326,Product_8326,295.03,254
8327,Product_8327,503.44,777
8328,Product_8328,398.9,979
8329,Product_8329,543.87,91
8330,Product_8330,252.57,43
8331,Product_8331,357.44,57
8332,Product_8332,727.4,260
8333,Product_8333,306.75,522
8334,Product_8334,208.67,102
8335,Product_8335,272.85,352
8336,Product_8336,92.72,527
8337,Product_8337,427.1,190
8338,Product_8338,659.44,513
8339,Product_8339,10.08,263
8340,Product_8340,55,672
8341,Product_8341,209.42,415
8342,Product_8342,928.85,561
8343,Product_8343,326.6,576
8344,Product_8344,789.88,526
8345,Product_8345,648.92,920
8346,Product_8346,634.87,413
8347,Product_8347,489.01,745
8348,Product_8348,325.57,635
8349,Product_8349,826.33,833
8350,Product_8350,924.16,298
8351,Product_8351,766.82,814
8352,Product_8352,503.42,842
8353,Product_8353,338.05,251
8354,Product_8354,516.26,505
8355,Product_8355,937.45,640
8356,Product_8356,966.54,185
8357,Product_8357,162.4,893
8358,Product_8358,443.51,391
8359,Product_8359,432.15,579
8360,Product_8360,576,770
8361,Product_8361,314.38,124
8362,Product_8362,978.85,331
8363,Product_8363,846.59,251
8364,Product_8364,64.59,231
8365,Product_8365,585.62,649
8366,Product_8366,853.02,367
8367,Product_8367,438.26,518
8368,Product_8368,60.41,699
8369,Product_8369,329.06,285
8370,Product_8370,765.21,495
8371,Product_8371,561.92,248
8372,Product_8372,393.34,843
8373,Product_8373,610.13,885
8374,Product_8374,559.13,671
8375,Product_8375,958.95,524
8376,Product_8376,957.15,444
8377,Product_8377,510.64,460
8378,Product_8378,421.22,365
8379,Product_8379,657.68,630
8380,Product_8380,668.8,747
8381,Product_8381,684.37,213
8382,Product_8382,923.35,995
8383,Product_8383,617.39,449
8384,Product_8384,393.31,169
8385,Product_8385,783.9,396
8386,Product_8386,499.95,389
8387,Product_8387,790,69
8388,Product_8388,921.37,654
8389,Product_8389,665.4,889
8390,Product_8390,660.46,215
8391,Product_8391,93.27,435
8392,Product_8392,385.7,77
8393,Product_8393,508.13,430
8394,Product_8394,628.78,396
8395,Product_8395,249.16,516
8396,Product_8396,910.39,764
8397,Product_8397,489.28,245
8398,Product_8398,353.04,81
8399,Product_8399,739.06,777
8400,Product_8400,876.39,870
8401,Product_8401,707.24,263
8402,Product_8402,553.25,855
8403,Product_8403,411.93,373
8404,Product_8404,816.86,762
8405,Product_8405,599.36,497
8406,Product_8406,939.48,191
8407,Product_8407,893.22,999
8408,Product_8408,587.48,234
8409,Product_8409,653.46,690
8410,Product_8410,251.39,937
8411,Product_8411,380.86,709
8412,Product_8412,310.82,700
8413,Product_8413,507.75,571
8414,Product_8414,34.37,951
8415,Product_8415,154.52,45
8416,Product_8416,370.54,740
8417,Product_8417,503.93,80
8418,Product_8418,753.1,96
8419,Product_8419,805.79,767
8420,Product_8420,414.24,688
8421,Product_8421,934.15,761
8422,Product_8422,842.17,940
8423,Product_8423,564.45,708
8424,Product_8424,989.7,890
8425,Product_8425,612.01,998
8426,Product_8426,974.17,573
8427,Product_8427,744.32,848
8428,Product_8428,297.02,372
8429,Product_8429,389.28,689
8430,Product_8430,872.94,672
8431,Product_8431,102.32,542
8432,Product_8432,513.96,402
8433,Product_8433,752.38,336
8434,Product_8434,543.17,718
8435,Product_8435,811.7,942
8436,Product_8436,193.07,387
8437,Product_8437,966.24,772
8438,Product_8438,370.79,405
8439,Product_8439,158.55,931
8440,Product_8440,42.18,662
8441,Product_8441,214.43,551
8442,Product_8442,818.66,121
8443,Product_8443,769.95,685
8444,Product_8444,535.55,314
8445,Product_8445,951.38,860
8446,Product_8446,769.09,537
8447,Product_8447,215.61,711
8448,Product_8448,809.62,380
8449,Product_8449,853.29,734
8450,Product_8450,49.48,866
8451,Product_8451,98.62,535
8452,Product_8452,538.8,131
8453,Product_8453,349.05,946
8454,Product_8454,482.43,480
8455,Product_8455,234.66,84
8456,Product_8456,647.76,151
8457,Product_8457,481.52,579
8458,Product_8458,597.7,269
8459,Product_8459,949.89,47
8460,Product_8460,235.86,804
8461,Product_8461,601.83,955
8462,Product_8462,266,199
8463,Product_8463,87.55,714
8464,Product_8464,517.88,223
8465,Product_8465,201.46,485
8466,Product_8466,132.66,33
8467,Product_8467,569.13,912
8468,Product_8468,783.32,791
8469,Product_8469,350.75,840
8470,Product_8470,162.95,410
8471,Product_8471,130.19,546
8472,Product_8472,179.5,763
8473,Product_8473,237.5,893
8474,Product_8474,94.8,226
8475,Product_8475,954.28,292
8476,Product_8476,277.87,684
8477,Product_8477,434.67,438
8478,Product_8478,451.85,424
8479,Product_8479,418.28,970
8480,Product_8480,647.6,229
8481,Product_8481,671.34,522
8482,Product_8482,411.98,520
8483,Product_8483,884.26,820
8484,Product_8484,320.46,972
8485,Product_8485,319.52,751
8486,Product_8486,621.6,644
8487,Product_8487,335.19,580
8488,Product_8488,632.8,268
8489,Product_8489,744.41,33
8490,Product_8490,260.97,159
8491,Product_8491,359.96,804
8492,Product_8492,987.28,927
8493,Product_8493,473.02,181
8494,Product_8494,930.59,914
8495,Product_8495,455.3,673
8496,Product_8496,142.33,109
8497,Product_8497,978.59,46
8498,Product_8498,422.9,371
8499,Product_8499,121.09,456
8500,Product_8500,475.2,642
8501,Product_8501,187.19,415
8502,Product_8502,798.17,181
8503,Product_8503,26.23,488
8504,Product_8504,883.05,830
8505,Product_8505,973.3,670
8506,Product_8506,353.21,298
8507,Product_8507,199.82,590
8508,Product_8508,756.31,602
8509,Product_8509,711.43,295
8510,Product_8510,450.55,887
8511,Product_8511,239.14,181
8512,Product_8512,81.76,260
8513,Product_8513,478.2,150
8514,Product_8514,70.73,719
8515,Product_8515,676.03,72
8516,Product_8516,491.67,889
8517,Product_8517,118.34,413
8518,Product_8518,155.44,490
8519,Product_8519,731.62,699
8520,Product_8520,435.73,621
8521,Product_8521,497.92,869
8522,Product_8522,739.85,593
8523,Product_8523,907.19,103
8524,Product_8524,572.07,336
8525,Product_8525,774.28,995
8526,Product_8526,990.4,143
8527,Product_8527,30.91,977
8528,Product_8528,409.71,921
8529,Product_8529,695.04,984
8530,Product_8530,317.14,931
8531,Product_8531,544.23,947
8532,Product_8532,397.42,490
8533,Product_8533,836.82,33
8534,Product_8534,730.33,806
8535,Product_8535,727.41,864
8536,Product_8536,124.67,103
8537,Product_8537,760.75,784
8538,Product_8538,550.46,332
8539,Product_8539,89.16,99
8540,Product_8540,597.18,940
8541,Product_8541,94.66,606
8542,Product_8542,319.31,296
8543,Product_8543,694.8,214
8544,Product_8544,658.58,18
8545,Product_8545,853.92,105
8546,Product_8546,972.4,624
8547,Product_8547,272.38,657
8548,Product_8548,152.28,671
8549,Product_8549,983.05,900
8550,Product_8550,315.74,353
8551,Product_8551,478.45,407
8552,Product_8552,613.98,140
8553,Product_8553,295.69,174
8554,Product_8554,786.11,53
8555,Product_8555,721.39,369
8556,Product_8556,538.84,802
8557,Product_8557,794.55,913
8558,Product_8558,895.25,319
8559,Product_8559,324.82,217
8560,Product_8560,474.22,319
8561,Product_8561,258.75,348
8562,Product_8562,651.84,600
8563,Product_8563,434.15,813
8564,Product_8564,565.07,900
8565,Product_8565,111.07,32
8566,Product_8566,997.67,613
8567,Product_8567,999.55,735
8568,Product_8568,594.89,705
8569,Product_8569,357.45,664
8570,Product_8570,51.91,853
8571,Product_8571,586.63,162
8572,Product_8572,395.19,3
8573,Product_8573,759.72,624
8574,Product_8574,418.22,440
8575,Product_8575,631.09,425
8576,Product_8576,298.98,290
8577,Product_8577,772.67,938
8578,Product_8578,111.32,979
8579,Product_8579,839.41,563
8580,Product_8580,933.09,355
8581,Product_8581,129.95,927
8582,Product_8582,801.92,871
8583,Product_8583,377.75,567
8584,Product_8584,27.86,681
8585,Product_8585,48.55,159
8586,Product_8586,592.46,800
8587,Product_8587,862.8,979
8588,Product_8588,422.39,796
8589,Product_8589,323.91,3
8590,Product_8590,518.79,61
8591,Product_8591,160.79,541
8592,Product_8592,887.15,242
8593,Product_8593,292.72,400
8594,Product_8594,593.33,215
8595,Product_8595,728.47,163
8596,Product_8596,261.28,871
8597,Product_8597,676.53,726
8598,Product_8598,369.71,658
8599,Product_8599,79.48,110
8600,Product_8600,533.02,792
8601,Product_8601,995.55,48
8602,Product_8602,281.42,85
8603,Product_8603,899.92,851
8604,Product_8604,422.36,909
8605,Product_8605,708.75,681
8606,Product_8606,560.42,449
8607,Product_8607,984.58,861
8608,Product_8608,552.34,142
8609,Product_8609,754.42,298
8610,Product_8610,721.27,761
8611,Product_8611,223.62,958
8612,Product_8612,611.98,307
8613,Product_8613,985.5,788
8614,Product_8614,203.55,235
8615,Product_8615,29.84,157
8616,Product_8616,213.38,926
8617,Product_8617,752.44,285
8618,Product_8618,242.22,396
8619,Product_8619,440.06,369
8620,Product_8620,390.4,381
8621,Product_8621,807.74,304
8622,Product_8622,903.23,94
8623,Product_8623,40.16,819
8624,Product_8624,212.12,82
8625,Product_8625,974.77,894
8626,Product_8626,474.47,422
8627,Product_8627,26.9,310
8628,Product_8628,247.77,650
8629,Product_8629,498.57,895
8630,Product_8630,722.12,224
8631,Product_8631,48.26,536
8632,Product_8632,707.37,133
8633,Product_8633,468.57,867
8634,Product_8634,432.62,561
8635,Product_8635,547.56,500
8636,Product_8636,401.59,923
8637,Product_8637,578.48,452
8638,Product_8638,494.86,161
8639,Product_8639,583.88,378
8640,Product_8640,627.64,335
8641,Product_8641,676.82,805
8642,Product_8642,861.54,509
8643,Product_8643,803.36,623
8644,Product_8644,488.78,63
8645,Product_8645,356.89,195
8646,Product_8646,38.05,20
8647,Product_8647,109.05,125
8648,Product_8648,750.84,757
8649,Product_8649,626.33,792
8650,Product_8650,606.51,396
8651,Product_8651,481.6,536
8652,Product_8652,503.57,466
8653,Product_8653,643.7,460
8654,Product_8654,800.2,917
8655,Product_8655,943.78,825
8656,Product_8656,909.13,52
8657,Product_8657,509.59,673
8658,Product_8658,998.85,418
8659,Product_8659,595.9,595
8660,Product_8660,938.94,708
8661,Product_8661,121.78,949
8662,Product_8662,315.91,610
8663,Product_8663,236.32,968
8664,Product_8664,919.38,705
8665,Product_8665,150.74,25
8666,Product_8666,719.89,736
8667,Product_8667,437.69,269
8668,Product_8668,140.92,815
8669,Product_8669,30.64,442
8670,Product_8670,639.59,943
8671,Product_8671,216.39,842
8672,Product_8672,794.18,922
8673,Product_8673,945.69,473
8674,Product_8674,606.74,572
8675,Product_8675,99.32,942
8676,Product_8676,240.45,386
8677,Product_8677,221.32,898
8678,Product_8678,670,24
8679,Product_8679,696.53,344
8680,Product_8680,684.67,639
8681,Product_8681,875.78,149
8682,Product_8682,246.42,849
8683,Product_8683,881.88,490
8684,Product_8684,378.68,115
8685,Product_8685,118.62,62
8686,Product_8686,956.64,720
8687,Product_8687,854.2,12
8688,Product_8688,442.78,469
8689,Product_8689,126,212
8690,Product_8690,995.89,639
8691,Product_8691,795.16,300
8692,Product_8692,405.36,741
8693,Product_8693,573.94,212
8694,Product_8694,189.45,292
8695,Product_8695,274.99,363
8696,Product_8696,557.91,458
8697,Product_8697,502.47,383
8698,Product_8698,685.99,850
8699,Product_8699,79.74,580
8700,Product_8700,227.78,497
8701,Product_8701,593.56,74
8702,Product_8702,492.33,154
8703,Product_8703,497.48,774
8704,Product_8704,553.1,148
8705,Product_8705,546.25,732
8706,Product_8706,871.62,800
8707,Product_8707,802.23,747
8708,Product_8708,616.68,820
8709,Product_8709,900.42,959
8710,Product_8710,867.9,2
8711,Product_8711,924.88,412
8712,Product_8712,436.71,563
8713,Product_8713,334.18,709
8714,Product_8714,234.83,533
8715,Product_8715,18.9,30
8716,Product_8716,450.75,72
8717,Product_8717,926.03,159
8718,Product_8718,542.74,649
8719,Product_8719,927.62,813
8720,Product_8720,518.66,916
8721,Product_8721,280.52,431
8722,Product_8722,196.47,760
8723,Product_8723,378.9,521
8724,Product_8724,84.11,464
8725,Product_8725,752.57,82
8726,Product_8726,65.13,900
8727,Product_8727,952.44,652
8728,Product_8728,986.26,233
8729,Product_8729,366.39,133
8730,Product_8730,522.07,722
8731,Product_8731,134.16,832
8732,Product_8732,725.59,362
8733,Product_8733,814.18,511
8734,Product_8734,401.81,574
8735,Product_8735,222.72,803
8736,Product_8736,934.66,471
8737,Product_8737,186.66,58
8738,Product_8738,909.51,76
8739,Product_8739,434.01,962
8740,Product_8740,176.94,892
8741,Product_8741,127.38,851
8742,Product_8742,937.24,203
8743,Product_8743,166.89,645
8744,Product_8744,433.04,889
8745,Product_8745,144.18,590
8746,Product_8746,161.13,392
8747,Product_8747,545.37,727
8748,Product_8748,508.74,585
8749,Product_8749,167.66,503
8750,Product_8750,440.54,521
8751,Product_8751,907.92,995
8752,Product_8752,182.3,435
8753,Product_8753,861.93,946
8754,Product_8754,728.99,212
8755,Product_8755,253.3,364
8756,Product_8756,890.03,776
8757,Product_8757,252.64,677
8758,Product_8758,418.99,766
8759,Product_8759,706.95,329
8760,Product_8760,389.37,613
8761,Product_8761,632.95,23
8762,Product_8762,980.28,478
8763,Product_8763,779.28,34
8764,Product_8764,525.83,511
8765,Product_8765,665.38,367
8766,Product_8766,272.1,902
8767,Product_8767,763,242
8768,Product_8768,847.88,496
8769,Product_8769,451.52,507
8770,Product_8770,73.9,88
8771,Product_8771,275.49,515
8772,Product_8772,201.3,367
8773,Product_8773,252.5,182
8774,Product_8774,49.23,312
8775,Product_8775,523.35,568
8776,Product_8776,830.85,148
8777,Product_8777,88.99,322
8778,Product_8778,301.37,912
8779,Product_8779,187.66,127
8780,Product_8780,895.48,352
8781,Product_8781,408.83,86
8782,Product_8782,751.61,560
8783,Product_8783,203.95,140
8784,Product_8784,686.78,432
8785,Product_8785,100.67,525
8786,Product_8786,831.74,648
8787,Product_8787,590.27,103
8788,Product_8788,820.66,516
8789,Product_8789,159.53,39
8790,Product_8790,743.63,577
8791,Product_8791,575.37,751
8792,Product_8792,256.38,988
8793,Product_8793,943.58,571
8794,Product_8794,279.13,683
8795,Product_8795,258.44,558
8796,Product_8796,527.17,797
8797,Product_8797,116.47,702
8798,Product_8798,509.61,84
8799,Product_8799,816.4,582
8800,Product_8800,873.65,46
8801,Product_8801,474.93,53
8802,Product_8802,367.29,453
8803,Product_8803,127.82,965
8804,Product_8804,919.6,42
8805,Product_8805,496.15,734
8806,Product_8806,104.9,799
8807,Product_8807,421.56,801
8808,Product_8808,153.76,911
8809,Product_8809,279.78,431
8810,Product_8810,628.12,120
8811,Product_8811,75.71,453
8812,Product_8812,211.92,192
8813,Product_8813,739.45,366
8814,Product_8814,228.38,968
8815,Product_8815,706.68,403
8816,Product_8816,789.59,528
8817,Product_8817,294.7,641
8818,Product_8818,979.28,140
8819,Product_8819,203.51,336
8820,Product_8820,316.65,75
8821,Product_8821,419.49,872
8822,Product_8822,596.58,863
8823,Product_8823,383.37,621
8824,Product_8824,844.13,84
8825,Product_8825,252.76,263
8826,Product_8826,952.64,523
8827,Product_8827,318.34,34
8828,Product_8828,962.98,275
8829,Product_8829,729.21,897
8830,Product_8830,157.34,330
8831,Product_8831,593.25,411
8832,Product_8832,418.59,99
8833,Product_8833,375.85,786
8834,Product_8834,716.18,607
8835,Product_8835,192.71,362
8836,Product_8836,308.25,507
8837,Product_8837,897.25,588
8838,Product_8838,749.8,458
8839,Product_8839,880.4,913
8840,Product_8840,734.71,662
8841,Product_8841,211.05,621
8842,Product_8842,110.01,774
8843,Product_8843,130.67,179
8844,Product_8844,162.21,498
8845,Product_8845,337.81,529
8846,Product_8846,413.39,52
8847,Product_8847,937.33,418
8848,Product_8848,59.79,850
8849,Product_8849,986.3,148
8850,Product_8850,555.04,123
8851,Product_8851,160.3,33
8852,Product_8852,535.31,927
8853,Product_8853,971.27,956
8854,Product_8854,219.91,541
8855,Product_8855,470.86,966
8856,Product_8856,485.75,263
8857,Product_8857,183.74,583
8858,Product_8858,32.18,445
8859,Product_8859,251.73,148
8860,Product_8860,807.1,298
8861,Product_8861,143.27,639
8862,Product_8862,752.19,722
8863,Product_8863,600.52,704
8864,Product_8864,706.09,835
8865,Product_8865,263.61,594
8866,Product_8866,865.76,493
8867,Product_8867,779.52,798
8868,Product_8868,553.89,392
8869,Product_8869,671.27,453
8870,Product_8870,630.36,266
8871,Product_8871,452.67,297
8872,Product_8872,127.79,105
8873,Product_8873,794.89,122
8874,Product_8874,789.76,666
8875,Product_8875,351.51,180
8876,Product_8876,776.1,81
8877,Product_8877,563.53,203
8878,Product_8878,41.25,853
8879,Product_8879,689.09,70
8880,Product_8880,571.75,877
8881,Product_8881,76.16,544
8882,Product_8882,948.97,507
8883,Product_8883,72.45,999
8884,Product_8884,397.25,701
8885,Product_8885,320.17,543
8886,Product_8886,380.19,592
8887,Product_8887,727.31,655
8888,Product_8888,579.58,866
8889,Product_8889,903.38,612
8890,Product_8890,808.87,191
8891,Product_8891,650.86,339
8892,Product_8892,832.75,479
8893,Product_8893,832.63,143
8894,Product_8894,914.38,878
8895,Product_8895,330.89,747
8896,Product_8896,464.17,398
8897,Product_8897,136.09,838
8898,Product_8898,801.75,827
8899,Product_8899,37.68,841
8900,Product_8900,478.75,152
8901,Product_8901,532.65,299
8902,Product_8902,81.32,174
8903,Product_8903,446.75,487
8904,Product_8904,169.58,170
8905,Product_8905,820.27,758
8906,Product_8906,273.39,370
8907,Product_8907,669.77,505
8908,Product_8908,160.23,545
8909,Product_8909,209.47,371
8910,Product_8910,563.12,885
8911,Product_8911,159.58,904
8912,Product_8912,493.38,112
8913,Product_8913,867.52,462
8914,Product_8914,254.62,224
8915,Product_8915,909.23,678
8916,Product_8916,35.73,516
8917,Product_8917,851.76,102
8918,Product_8918,152.32,258
8919,Product_8919,675.03,207
8920,Product_8920,46.47,151
8921,Product_8921,372.52,646
8922,Product_8922,697.02,319
8923,Product_8923,880.33,105
8924,Product_8924,148.69,649
