Id,CustomerID,ProductQuantities,OrderDate
ORD4065,CUS0325,P0481:44;P0482:18;P0993:48;P0743:34;P0782:23,2024-11-14T11:20:35.011586+07:07
ORD4066,CUS1900,P0772:30;P0486:29;P0319:26,2024-09-16T23:56:01.547738+07:07
ORD4067,CUS0605,P0516:47,2024-07-30T13:49:12.925517+07:07
ORD4068,CUS2840,P0877:37,2024-05-30T12:22:22.333078+07:07
ORD4069,CUS0504,P0090:19;P0745:50;P0732:3,2024-11-14T13:45:10.677307+07:07
ORD4070,CUS0529,P0340:14;P0861:27;P0519:45;P0191:24;P0986:32,2024-05-07T08:16:49.106238+07:07
ORD4071,CUS1878,P0906:26,2024-01-01T18:15:32.680394+07:07
ORD4072,CUS4217,P0367:24;P0903:14;P0197:40;P0342:47,2024-07-01T18:43:05.657633+07:07
ORD4073,CUS4433,P0689:41;P0571:43;P0789:35,2024-05-30T01:35:07.237486+07:07
ORD4074,CUS0077,P0334:41;P0598:46;P0048:3;P0116:8,2024-11-21T21:40:37.548418+07:07
ORD4075,CUS3896,P0387:50;P0384:10,2024-06-07T07:30:27.193237+07:07
ORD4076,CUS0987,P0524:15;P0249:30;P0705:16,2024-09-21T02:58:07.175057+07:07
ORD4077,CUS1764,P0590:45,2024-01-01T19:58:30.388134+07:07
ORD4078,CUS2658,P0468:37;P0533:37;P0164:16;P0710:48,2024-05-02T03:17:59.828482+07:07
ORD4079,CUS2446,P0276:11,2024-02-17T18:50:13.990029+07:07
ORD4080,CUS1184,P0689:12;P0867:8;P0760:8;P0666:30;P0013:32,2024-06-21T12:06:57.028038+07:07
ORD4081,CUS2172,P0400:7,2024-12-28T04:30:20.949245+07:07
ORD4082,CUS2943,P0667:50;P0271:33;P0017:32;P0849:25;P0809:35,2024-08-19T19:53:33.955166+07:07
ORD4083,CUS0595,P0090:25;P0474:22;P0057:10;P0292:20,2024-10-03T00:58:21.010801+07:07
ORD4084,CUS1204,P0214:10,2024-11-17T15:51:56.377381+07:07
ORD4085,CUS1314,P0110:21;P0196:36;P0815:45,2024-05-26T20:00:03.339869+07:07
ORD4086,CUS2759,P0746:21;P0982:42;P0230:43;P0560:37,2024-03-31T01:14:40.297306+07:07
ORD4087,CUS3091,P0657:35;P0262:31,2024-07-07T08:26:08.679444+07:07
ORD4088,CUS3146,P0984:21;P0156:44;P0348:44;P0260:20;P0375:30,2024-06-06T01:05:18.308413+07:07
ORD4089,CUS4321,P0806:14,2024-07-20T14:02:57.165691+07:07
ORD4090,CUS4686,P0472:9;P0549:31;P0229:4;P0936:30;P0543:30,2024-01-08T19:41:30.553789+07:07
ORD4091,CUS0935,P0658:9;P0033:9,2024-07-20T10:26:37.681645+07:07
ORD4092,CUS1094,P0814:1,2024-05-13T22:16:13.074439+07:07
ORD4093,CUS3772,P0792:25;P0121:6,2024-12-18T04:23:14.383171+07:07
ORD4094,CUS3638,P0662:18,2024-02-27T15:53:26.090750+07:07
ORD4095,CUS0495,P0691:42;P0084:2;P0154:32;P0622:18,2024-09-06T19:16:10.468977+07:07
ORD4096,CUS2184,P0151:4,2024-06-25T10:58:39.030204+07:07
ORD4097,CUS4919,P0582:18;P0287:38;P0101:38;P0647:3,2024-07-27T01:53:46.386195+07:07
ORD4098,CUS3878,P0954:12;P0948:9;P0319:29;P0118:48;P0352:38,2024-02-08T08:51:46.832863+07:07
ORD4099,CUS1351,P0311:49,2024-12-09T18:38:16.369442+07:07
ORD4100,CUS0575,P0143:40;P0979:22;P0924:23,2024-02-22T16:52:50.768833+07:07
ORD4101,CUS3494,P0319:2;P0896:48,2024-02-09T08:00:59.677516+07:07
ORD4102,CUS2175,P0767:40;P0092:27;P0164:43;P0835:6,2024-08-06T04:19:23.066431+07:07
ORD4103,CUS1358,P0934:32;P0595:19;P0228:3;P0951:27;P0862:39,2024-03-03T04:12:15.124386+07:07
ORD4104,CUS3380,P0678:2,2024-12-09T13:48:32.803634+07:07
ORD4105,CUS3973,P0433:22;P0776:35,2024-11-08T13:45:42.214143+07:07
ORD4106,CUS1994,P0114:11;P0976:13;P0485:32;P0896:24,2024-01-22T03:51:44.134437+07:07
ORD4107,CUS0591,P0737:22;P0905:40;P0583:4;P0611:20,2024-04-05T23:22:28.480605+07:07
ORD4108,CUS1671,P0564:10;P0687:47;P0214:19,2024-02-10T08:08:33.457628+07:07
ORD4109,CUS0789,P0203:14;P0281:12;P0652:18,2024-06-02T21:33:33.121948+07:07
ORD4110,CUS2568,P0568:32;P0393:37,2024-04-07T18:07:45.042770+07:07
ORD4111,CUS4828,P0235:28;P0742:48;P0164:29,2024-10-29T13:51:41.603159+07:07
ORD4112,CUS3479,P0131:33;P0238:17;P0343:19;P0633:35,2024-03-12T23:17:35.980542+07:07
ORD4113,CUS4994,P0386:24;P0794:20;P0693:30;P0402:40,2024-11-21T07:30:45.652510+07:07
ORD4114,CUS0737,P0819:16;P0799:39;P0078:6;P0034:47,2024-01-23T20:15:54.579551+07:07
ORD4115,CUS0523,P0192:22;P0181:18;P0042:9,2024-07-20T02:45:16.021295+07:07
ORD4116,CUS0671,P0735:31;P0253:38;P0654:23,2024-01-13T09:01:08.223547+07:07
ORD4117,CUS3416,P0027:1;P0716:31,2024-01-20T11:23:55.520880+07:07
ORD4118,CUS0048,P0015:38,2024-03-03T12:30:56.272986+07:07
ORD4119,CUS3309,P1000:36;P0595:13,2024-04-01T22:48:51.941970+07:07
ORD4120,CUS1082,P0222:12;P0957:10,2024-04-22T12:09:36.656389+07:07
ORD4121,CUS4227,P0210:2,2024-02-09T23:42:29.067660+07:07
ORD4122,CUS1953,P0051:9;P0487:15,2024-02-01T12:20:46.220815+07:07
ORD4123,CUS2114,P0304:50,2024-09-04T23:50:18.774101+07:07
ORD4124,CUS0403,P0403:47,2024-07-01T04:46:40.514468+07:07
ORD4125,CUS3863,P0074:24;P0805:34;P0850:24;P0873:38;P0883:18,2024-08-18T06:19:01.933611+07:07
ORD4126,CUS1085,P0275:39;P0766:29,2024-12-11T17:53:17.625172+07:07
ORD4127,CUS3748,P0715:32;P0283:42;P0236:12;P0759:17,2024-08-02T02:14:45.220707+07:07
ORD4128,CUS0533,P0160:28;P0037:16;P0954:37;P0004:49;P0417:1,2024-10-03T05:45:40.606319+07:07
ORD4129,CUS3122,P0858:3;P0001:18;P0370:11;P0084:47;P0199:24,2024-04-29T21:00:11.929853+07:07
ORD4130,CUS3074,P0292:5,2024-02-24T14:14:41.955245+07:07
ORD4131,CUS2561,P0735:29;P0774:14,2024-05-30T13:49:02.499405+07:07
ORD4132,CUS4867,P0081:36;P0715:8;P0812:31,2024-12-02T14:03:55.827735+07:07
ORD4133,CUS0979,P0974:16;P0837:20;P0677:50;P0705:32;P0576:23,2024-08-13T12:17:04.793726+07:07
ORD4134,CUS4984,P0017:27;P0007:43;P0380:24;P0840:9;P0035:47,2024-06-27T09:12:19.403568+07:07
ORD4135,CUS2270,P0605:34;P0694:50;P0970:3,2024-04-13T13:12:04.213902+07:07
ORD4136,CUS3792,P0530:32,2024-06-20T10:02:12.963436+07:07
ORD4137,CUS4732,P0397:32;P0875:40;P0282:4,2024-09-08T09:49:31.559108+07:07
ORD4138,CUS0880,P0600:31;P0089:22;P0810:45,2024-10-26T18:45:13.136606+07:07
ORD4139,CUS2737,P0305:33;P0533:4;P0392:35,2024-01-15T12:47:16.918237+07:07
ORD4140,CUS3577,P0875:11;P0906:39,2024-12-02T04:02:10.742759+07:07
ORD4141,CUS0973,P0343:6;P0943:33;P0547:9,2024-11-27T21:27:13.523062+07:07
ORD4142,CUS0212,P0984:42;P0535:9;P0659:39,2024-02-26T13:40:20.312249+07:07
ORD4143,CUS0727,P0789:48,2024-10-09T05:41:42.006852+07:07
ORD4144,CUS1260,P0390:43;P0484:47;P0114:12;P0159:9,2024-04-26T17:05:57.222633+07:07
ORD4145,CUS3187,P0507:23;P0660:6,2024-12-03T08:39:20.808402+07:07
ORD4146,CUS4208,P0722:21;P0458:33;P0353:40,2024-06-08T23:55:23.921848+07:07
ORD4147,CUS0991,P0482:25,2024-07-10T07:00:22.628257+07:07
ORD4148,CUS3946,P0936:12;P0503:19;P0650:37,2024-12-17T08:08:34.568749+07:07
ORD4149,CUS0153,P0969:11;P0166:27;P0712:10;P0598:41;P0689:28,2024-02-28T01:08:37.702124+07:07
ORD4150,CUS3950,P0010:45;P0045:49,2024-12-18T13:03:10.368348+07:07
ORD4151,CUS3245,P0684:39;P0831:25;P0382:42;P0906:4,2024-07-16T02:42:19.018263+07:07
ORD4152,CUS2900,P0297:49;P0244:39,2024-04-10T13:06:59.183257+07:07
ORD4153,CUS2203,P0926:32,2024-06-25T18:22:44.880762+07:07
ORD4154,CUS1039,P0240:3;P0114:15,2024-07-30T01:48:58.397884+07:07
ORD4155,CUS2839,P0666:4;P0711:18;P0803:31,2024-10-04T04:21:34.121996+07:07
ORD4156,CUS3619,P0960:5;P0900:16;P0294:11,2024-08-15T18:15:33.329886+07:07
ORD4157,CUS3046,P0445:12;P0543:17;P0595:48;P0542:38,2024-12-08T08:48:33.194556+07:07
ORD4158,CUS2818,P0970:32,2024-05-29T21:25:47.485702+07:07
ORD4159,CUS1709,P0348:50;P0672:49;P0119:34;P0296:39,2024-10-13T22:35:46.837568+07:07
ORD4160,CUS0710,P0604:9;P0779:7;P0683:40;P0119:22,2024-12-10T02:52:32.884255+07:07
ORD4161,CUS0217,P0179:35;P0281:11,2024-05-15T06:53:39.908922+07:07
ORD4162,CUS2273,P0357:6;P0249:29;P0793:42,2024-12-23T20:01:19.553031+07:07
ORD4163,CUS4221,P0258:10;P0389:7;P0740:2;P0307:2,2024-02-08T22:18:44.421991+07:07
ORD4164,CUS4017,P0525:4;P0166:27,2024-04-24T18:36:36.572782+07:07
ORD4165,CUS2302,P0463:5,2024-04-30T14:49:57.451885+07:07
ORD4166,CUS3154,P0440:23;P0759:17;P0026:9;P0133:17;P0534:50,2024-12-19T02:40:58.664755+07:07
ORD4167,CUS2426,P0321:42;P0215:32;P0282:42,2024-05-11T18:18:15.115108+07:07
ORD4168,CUS2528,P0161:24;P0468:18;P0894:43;P0158:42;P0573:4,2024-09-28T22:55:51.760104+07:07
ORD4169,CUS2535,P0666:10,2024-10-25T00:02:31.019089+07:07
ORD4170,CUS0356,P0690:48;P0781:27,2024-09-28T23:11:47.843975+07:07
ORD4171,CUS4055,P0719:25;P0493:30,2024-07-11T11:57:54.090008+07:07
ORD4172,CUS4806,P0150:41;P0015:26;P0048:36;P0869:14,2024-12-08T21:06:48.585644+07:07
ORD4173,CUS2074,P0648:33;P0420:26;P0606:3;P0114:46,2024-08-21T08:46:45.480605+07:07
ORD4174,CUS3863,P0471:41;P0488:10;P0209:42;P0453:18;P0459:39,2024-05-04T15:29:34.936930+07:07
ORD4175,CUS2086,P0503:23;P0496:46;P0252:49;P0453:40,2024-04-25T19:12:50.427611+07:07
ORD4176,CUS4346,P0904:48;P0939:46;P0460:4;P0634:8,2024-01-11T19:12:26.732170+07:07
ORD4177,CUS3752,P0028:1;P0052:1,2024-02-01T20:25:53.786375+07:07
ORD4178,CUS3392,P0232:41;P0479:44;P0547:43;P0121:49;P0240:18,2024-07-10T15:26:25.171892+07:07
ORD4179,CUS0875,P0484:42;P0859:28,2024-08-15T00:45:03.429508+07:07
ORD4180,CUS1408,P0885:48;P0969:25,2024-07-28T16:23:01.487648+07:07
ORD4181,CUS0368,P0788:2;P0358:13;P0579:34;P0437:14;P0477:42,2024-06-12T01:05:53.001280+07:07
ORD4182,CUS4716,P0825:25;P0197:20,2024-05-26T16:17:27.663264+07:07
ORD4183,CUS3566,P0503:31;P0615:40;P0821:19;P0607:13,2024-11-13T01:54:18.812200+07:07
ORD4184,CUS4077,P0073:24;P0261:42;P0555:11,2024-12-21T14:46:00.339458+07:07
ORD4185,CUS4473,P0965:33;P0773:26;P0693:38;P0106:12;P0529:17,2024-01-16T03:40:07.425732+07:07
ORD4186,CUS1764,P0083:23;P0358:12;P0675:4;P0902:29,2024-11-16T07:58:43.247999+07:07
ORD4187,CUS1038,P0565:48,2024-03-31T00:23:19.669535+07:07
ORD4188,CUS2808,P0989:15;P0275:24,2024-10-27T06:58:52.947089+07:07
ORD4189,CUS2655,P0356:36;P0001:47;P0117:5;P0196:10;P0566:47,2024-01-04T10:38:41.620524+07:07
ORD4190,CUS4587,P0551:2;P0255:16;P0530:48;P0248:4,2024-09-12T03:49:19.365853+07:07
ORD4191,CUS3921,P0157:44;P0717:49;P0676:35,2024-07-24T19:56:44.374367+07:07
ORD4192,CUS0454,P0878:23;P0162:50,2024-02-29T21:22:38.632524+07:07
ORD4193,CUS4629,P0712:38;P0737:41,2024-02-15T13:50:01.048325+07:07
ORD4194,CUS1183,P0128:8;P0604:33;P0314:12;P0364:17,2024-03-31T00:32:50.595747+07:07
ORD4195,CUS0665,P0224:28;P0136:44;P0147:3;P0881:47;P0760:34,2024-04-22T06:34:18.869320+07:07
ORD4196,CUS3625,P0958:20;P0989:11;P0308:8,2024-03-03T08:01:18.586659+07:07
ORD4197,CUS3027,P0522:26;P0064:49,2024-09-19T00:41:54.716366+07:07
ORD4198,CUS3887,P0677:23;P0032:40;P0758:27;P0268:2,2024-08-09T23:37:53.094137+07:07
ORD4199,CUS2330,P0111:25;P0968:45;P0953:20;P0103:49,2024-06-21T10:51:51.353010+07:07
ORD4200,CUS3468,P0716:15;P0733:20;P0293:43;P0078:24,2024-06-24T14:47:32.247684+07:07
ORD4201,CUS2399,P0367:35;P0070:19;P0253:11,2024-10-18T19:35:59.646743+07:07
ORD4202,CUS1601,P0259:21,2024-07-05T20:27:10.795365+07:07
ORD4203,CUS3586,P0883:5;P0302:40;P0464:28,2024-07-05T19:05:43.394822+07:07
ORD4204,CUS3911,P0281:35,2024-04-05T04:34:37.390471+07:07
ORD4205,CUS1605,P0386:25;P0713:27;P0850:22;P0815:47,2024-03-20T01:05:21.615899+07:07
ORD4206,CUS2645,P0395:21;P0774:38;P0565:17;P0594:45;P0693:5,2024-01-22T06:26:46.345181+07:07
ORD4207,CUS4972,P0276:48;P0903:5;P0635:1;P0703:11;P0760:33,2024-07-20T22:19:04.785757+07:07
ORD4208,CUS4634,P0445:4;P0336:15;P0145:23,2024-02-05T08:07:32.449300+07:07
ORD4209,CUS4198,P0429:7,2024-09-06T04:19:48.548033+07:07
ORD4210,CUS1768,P0094:17;P0985:13;P0382:23,2024-03-21T14:25:31.330645+07:07
ORD4211,CUS4495,P0159:7;P0276:12;P0436:1;P0407:46;P0713:32,2024-08-10T21:18:23.558529+07:07
ORD4212,CUS3594,P0028:36;P0159:13;P0245:24;P0285:9;P0250:34,2024-09-07T15:34:02.711888+07:07
ORD4213,CUS2724,P0848:10;P0338:10;P0496:38,2024-07-14T14:41:00.583341+07:07
ORD4214,CUS1249,P0486:7;P0995:43;P0014:24,2024-05-25T11:11:17.587522+07:07
ORD4215,CUS0137,P0135:21;P0185:21;P0977:15,2024-03-06T02:05:51.030896+07:07
ORD4216,CUS2847,P0705:43,2024-06-10T10:00:11.948736+07:07
ORD4217,CUS3602,P0794:35;P0647:12,2024-09-23T18:25:35.193040+07:07
ORD4218,CUS1671,P0119:10;P0852:25,2024-04-09T13:20:00.080173+07:07
ORD4219,CUS1277,P0795:48;P0816:47;P0111:12;P0449:15,2024-06-11T12:55:08.982939+07:07
ORD4220,CUS0462,P0355:33;P0683:4;P0125:45;P0966:50;P0808:34,2024-07-14T21:32:44.696653+07:07
ORD4221,CUS2459,P0078:47;P0169:13;P0962:49;P0896:3,2024-03-25T20:34:00.883125+07:07
ORD4222,CUS1293,P0056:13;P0397:28;P0712:36;P0971:20,2024-04-09T15:04:12.282553+07:07
ORD4223,CUS3360,P0519:3;P0313:11;P0289:11,2024-04-08T02:33:05.016692+07:07
ORD4224,CUS1014,P0541:46;P0517:19,2024-05-16T06:44:24.606043+07:07
ORD4225,CUS2240,P0882:42,2024-09-25T22:10:02.353450+07:07
ORD4226,CUS2660,P0908:40,2024-06-13T06:10:14.092231+07:07
ORD4227,CUS3292,P0184:49,2024-05-04T19:59:21.767853+07:07
ORD4228,CUS4335,P0397:10;P0163:13;P0617:7;P0407:23,2024-01-18T15:24:30.585372+07:07
ORD4229,CUS1115,P0510:30;P0134:13,2024-01-10T21:18:31.957356+07:07
ORD4230,CUS1129,P0678:25;P0477:19;P0856:3,2024-02-27T11:54:59.019368+07:07
ORD4231,CUS2462,P0511:1;P0878:12;P0096:13;P0968:41,2024-02-22T23:35:59.448439+07:07
ORD4232,CUS0410,P0479:11;P0688:40,2024-04-04T15:32:08.094862+07:07
ORD4233,CUS2867,P0090:30;P0882:28;P0483:29,2024-06-29T01:37:46.521144+07:07
ORD4234,CUS2923,P0932:40,2024-09-15T01:02:56.009602+07:07
ORD4235,CUS1211,P0868:30;P0519:46;P0666:8;P0850:42;P0229:45,2024-05-12T01:11:50.243876+07:07
ORD4236,CUS2821,P0861:23;P0313:34,2024-10-18T12:30:55.354508+07:07
ORD4237,CUS2763,P0644:16;P0364:24;P0067:11;P0850:14,2024-07-23T02:07:35.357359+07:07
ORD4238,CUS2881,P0134:42;P0151:22;P0615:29;P0646:18;P0804:35,2024-09-16T11:07:15.710265+07:07
ORD4239,CUS2920,P0575:31;P0877:34,2024-03-08T22:14:07.590423+07:07
ORD4240,CUS1320,P0225:38,2024-06-18T04:06:36.634470+07:07
ORD4241,CUS0041,P0619:16,2024-08-10T10:31:35.002693+07:07
ORD4242,CUS4518,P0699:40;P0750:29;P0336:35;P0771:27,2024-07-12T03:14:42.336591+07:07
ORD4243,CUS0155,P0249:39,2024-10-05T11:10:00.931173+07:07
ORD4244,CUS1139,P0079:19;P0037:28,2024-09-30T15:47:06.723739+07:07
ORD4245,CUS1670,P0107:25;P0168:37;P0389:9,2024-04-24T23:22:00.572716+07:07
ORD4246,CUS3456,P0004:15;P0172:9;P0642:29,2024-02-25T01:50:16.451310+07:07
ORD4247,CUS2377,P0951:13;P0071:6;P0347:28;P0269:48;P0757:23,2024-08-20T17:56:55.290823+07:07
ORD4248,CUS3279,P0211:37,2024-11-19T00:19:25.089220+07:07
ORD4249,CUS0016,P0623:37;P0099:7,2024-02-14T23:33:28.603393+07:07
ORD4250,CUS3236,P0451:4;P0940:38,2024-09-16T21:35:32.102410+07:07
ORD4251,CUS3831,P0976:40,2024-12-19T04:23:05.734237+07:07
ORD4252,CUS2956,P0138:50;P0605:42;P0250:1;P0392:10,2024-04-06T09:21:31.321250+07:07
ORD4253,CUS3656,P0395:31;P0854:14;P0668:18;P0289:7;P0949:38,2024-06-29T14:04:06.986346+07:07
ORD4254,CUS0146,P0623:50;P0479:36,2024-12-11T07:18:49.983096+07:07
ORD4255,CUS3348,P0987:16;P0010:48;P0609:15;P0576:19;P0904:22,2024-12-25T09:24:40.030383+07:07
ORD4256,CUS4391,P0965:23;P0649:2;P0130:21;P0096:40;P0658:40,2024-11-26T21:56:51.879593+07:07
ORD4257,CUS2377,P0556:40;P0477:7;P0949:4,2024-12-15T00:26:08.138292+07:07
ORD4258,CUS3980,P0625:18;P0293:35;P0362:11;P0946:47;P0883:20,2024-11-05T18:09:28.807747+07:07
ORD4259,CUS3315,P0426:5;P0815:31;P0706:41,2024-03-28T14:03:53.482071+07:07
ORD4260,CUS3507,P0942:14;P0236:5;P0385:38;P0011:1;P0278:9,2024-01-22T14:17:54.739058+07:07
ORD4261,CUS4996,P0930:10;P0826:27,2024-03-21T13:58:45.867758+07:07
ORD4262,CUS3183,P0033:25;P0204:26;P0002:8,2024-07-27T10:45:39.237573+07:07
ORD4263,CUS1256,P0841:12;P0665:2;P0937:6,2024-03-07T09:14:19.547849+07:07
ORD4264,CUS1531,P0778:11;P0929:49;P0999:40;P0641:8,2024-01-25T17:40:29.465167+07:07
ORD4265,CUS4317,P0939:19,2024-11-22T17:50:54.066416+07:07
ORD4266,CUS3928,P0388:20;P0820:18;P0746:17;P0929:26;P0377:34,2024-04-13T02:30:07.768238+07:07
ORD4267,CUS3070,P0569:29;P0570:9;P0240:12;P0187:12;P0164:5,2024-12-25T20:44:50.345118+07:07
ORD4268,CUS4407,P0814:41;P0082:3;P0195:6;P0503:4,2024-12-27T17:55:45.829143+07:07
ORD4269,CUS3528,P0542:33;P0679:44;P0407:13;P0419:9;P0267:39,2024-09-12T04:52:22.327501+07:07
ORD4270,CUS1078,P0305:31,2024-09-28T12:26:58.485403+07:07
ORD4271,CUS0888,P0452:18;P0888:7;P0292:23;P0712:10;P0237:22,2024-08-27T23:20:55.325083+07:07
ORD4272,CUS4810,P0889:49;P0709:6;P0969:5;P0502:20,2024-07-31T01:03:53.030811+07:07
ORD4273,CUS3266,P0609:43;P0561:13,2024-12-03T10:01:13.384593+07:07
ORD4274,CUS1316,P0501:41;P0872:13,2024-10-27T22:01:29.564637+07:07
ORD4275,CUS3889,P0790:11;P0461:18;P0394:3;P0837:20;P0629:33,2024-01-14T04:56:25.181274+07:07
ORD4276,CUS0623,P0119:17;P0561:27;P0026:15;P0847:29;P0944:40,2024-12-22T13:47:14.396876+07:07
ORD4277,CUS2954,P0587:23;P0383:47;P0998:1,2024-07-19T21:32:29.464234+07:07
ORD4278,CUS1188,P0079:6;P0173:3;P0915:30,2024-05-07T23:33:51.082085+07:07
ORD4279,CUS0516,P0975:47,2024-05-15T18:58:45.650193+07:07
ORD4280,CUS1313,P0306:27,2024-06-30T22:07:34.689344+07:07
ORD4281,CUS3579,P0074:19;P0503:18;P0895:9;P0073:43,2024-07-20T12:19:13.371972+07:07
ORD4282,CUS4479,P0387:20;P0435:50;P0388:10,2024-12-10T03:22:11.308616+07:07
ORD4283,CUS1709,P0392:24,2024-07-22T02:27:42.899601+07:07
ORD4284,CUS2201,P0744:21;P0115:23;P0795:37;P0172:30;P0496:22,2024-06-26T11:10:32.997905+07:07
ORD4285,CUS2759,P0918:19;P0874:26;P0753:3,2024-02-01T01:29:26.586119+07:07
ORD4286,CUS2547,P0986:43;P0153:46,2024-12-28T08:51:56.491957+07:07
ORD4287,CUS4406,P0051:39;P0750:33;P0413:46,2024-10-13T15:49:02.513205+07:07
ORD4288,CUS2230,P0541:14,2024-08-06T07:38:32.155855+07:07
ORD4289,CUS0644,P0102:50;P0955:17,2024-02-08T03:59:55.349407+07:07
ORD4290,CUS3469,P0640:44,2024-07-01T21:23:47.097870+07:07
ORD4291,CUS4719,P0163:17;P0240:14;P0083:49,2024-04-07T01:11:00.033882+07:07
ORD4292,CUS0834,P0701:25;P0103:1,2024-03-15T04:07:18.331853+07:07
ORD4293,CUS4480,P0996:41;P0028:43;P0564:48;P0337:7;P0070:29,2024-03-13T16:35:09.109648+07:07
ORD4294,CUS1773,P0766:19,2024-03-31T19:14:14.464896+07:07
ORD4295,CUS0599,P0543:28;P0771:15;P0855:29;P0409:44,2024-02-03T22:51:21.459082+07:07
ORD4296,CUS0079,P0829:20;P0165:39;P0183:26;P0815:24,2024-09-03T00:22:33.339148+07:07
ORD4297,CUS1461,P0564:32;P0104:35;P0772:9;P0394:16,2024-07-31T23:31:16.988425+07:07
ORD4298,CUS3131,P0034:43;P0387:45;P0543:35;P0530:41,2024-07-09T17:21:48.044290+07:07
ORD4299,CUS3018,P0247:34;P0284:26,2024-05-04T00:14:24.820050+07:07
ORD4300,CUS2033,P0662:17;P0314:15,2024-07-26T06:14:10.907243+07:07
ORD4301,CUS4770,P0408:50;P0908:28;P0187:39;P0980:13,2024-09-17T03:04:32.820273+07:07
ORD4302,CUS1449,P0827:38;P0214:24;P0556:5;P0930:15;P0658:29,2024-08-08T22:25:41.128427+07:07
ORD4303,CUS2970,P0452:35,2024-02-27T20:49:06.423236+07:07
ORD4304,CUS4652,P0222:37;P0420:19;P0630:15;P0187:41,2024-06-24T20:45:51.799409+07:07
ORD4305,CUS0023,P0994:42;P0952:28,2024-02-05T18:11:16.304370+07:07
ORD4306,CUS2045,P0156:19,2024-03-18T03:11:20.549794+07:07
ORD4307,CUS4298,P0397:41;P0295:42,2024-06-23T02:03:39.952271+07:07
ORD4308,CUS3307,P0460:2;P0698:1,2024-09-17T20:02:59.925661+07:07
ORD4309,CUS3435,P0474:13,2024-02-17T05:42:14.772079+07:07
ORD4310,CUS0629,P0570:25;P0543:44;P0623:1;P0183:22;P0830:44,2024-08-22T09:00:05.351734+07:07
ORD4311,CUS0466,P0527:4;P0446:28;P0774:34;P0698:1,2024-07-05T00:13:49.715117+07:07
ORD4312,CUS2572,P0882:8;P0666:21;P0795:48;P0346:47,2024-12-20T04:13:38.502673+07:07
ORD4313,CUS3132,P0432:38;P0233:29,2024-06-19T09:33:07.053948+07:07
ORD4314,CUS3751,P0750:47;P0850:46;P0449:32;P0330:33;P0151:19,2024-01-14T09:47:02.992039+07:07
ORD4315,CUS1747,P0803:3;P0064:2,2024-07-01T03:25:31.608856+07:07
ORD4316,CUS3408,P0550:43;P0864:13;P0722:3;P0425:24,2024-10-10T03:23:29.445342+07:07
ORD4317,CUS2611,P0485:30;P0521:30;P0089:25;P0268:8,2024-08-10T12:57:04.922496+07:07
ORD4318,CUS2003,P0699:21;P0309:19,2024-09-18T05:48:48.684497+07:07
ORD4319,CUS3824,P0095:2;P0845:49;P0582:49;P0409:40;P0602:11,2024-09-21T06:11:38.779315+07:07
ORD4320,CUS1320,P0025:23;P0849:3;P0394:43,2024-09-03T10:57:17.447490+07:07
ORD4321,CUS1772,P0176:33;P0155:5;P0935:48,2024-05-04T21:59:45.052158+07:07
ORD4322,CUS0702,P0922:10;P0121:4;P0686:34,2024-03-14T00:03:20.893772+07:07
ORD4323,CUS1890,P0125:6,2024-06-18T20:17:23.930646+07:07
ORD4324,CUS4798,P0653:29;P0595:23;P0523:10;P0319:35,2024-11-23T05:09:02.774954+07:07
ORD4325,CUS1214,P0262:11;P0560:12;P0141:14;P0009:18;P0244:19,2024-03-08T12:48:22.843924+07:07
ORD4326,CUS3543,P0439:28;P0892:23;P0556:14;P0191:15;P0610:12,2024-07-12T01:58:47.916608+07:07
ORD4327,CUS2889,P0726:45;P0888:14,2024-06-27T02:51:20.519576+07:07
ORD4328,CUS4213,P0754:12;P0692:47;P0843:36,2024-12-14T00:02:44.727294+07:07
ORD4329,CUS2467,P0356:37,2024-06-18T02:50:20.979639+07:07
ORD4330,CUS3237,P0187:14;P0400:45;P0363:7;P0394:27;P0127:23,2024-02-19T23:58:28.344791+07:07
ORD4331,CUS2043,P0739:17;P0505:22,2024-01-10T19:02:28.924498+07:07
ORD4332,CUS1397,P0554:22;P0990:32;P0179:28,2024-08-24T10:31:46.650351+07:07
ORD4333,CUS4866,P0747:41;P0534:39;P0823:9;P0909:3,2024-12-02T19:21:08.627855+07:07
ORD4334,CUS0331,P0828:45;P0701:36,2024-01-16T14:21:26.961668+07:07
ORD4335,CUS1318,P0836:31;P0133:35,2024-09-17T06:03:17.016940+07:07
ORD4336,CUS0399,P0655:40;P0508:28,2024-05-10T20:31:39.665860+07:07
ORD4337,CUS1234,P0104:40;P0713:27;P0044:28,2024-06-03T11:18:42.285951+07:07
ORD4338,CUS0371,P0852:8;P0269:16;P0712:37;P0545:33;P0858:11,2024-10-30T11:21:06.896994+07:07
ORD4339,CUS1058,P0892:1,2024-09-23T18:58:20.880985+07:07
ORD4340,CUS1533,P0295:13,2024-07-01T20:54:20.625470+07:07
ORD4341,CUS1005,P0917:34;P0028:35,2024-02-13T22:51:45.106038+07:07
ORD4342,CUS3049,P0893:39;P0455:24;P0109:41;P0258:27,2024-05-22T18:46:31.355111+07:07
ORD4343,CUS4706,P0014:25,2024-12-05T05:51:04.513310+07:07
ORD4344,CUS0199,P0400:7,2024-06-22T13:55:16.229120+07:07
ORD4345,CUS1458,P0611:31;P0767:50;P0862:47,2024-01-12T01:33:11.854033+07:07
